001_L_index_1.bmp,0.000128687,11743.30634,1677.881889,52.27371837,0.035449219,0.890642226,1.974980459,0.000113837,0.000226683,10668.23394,35046.58614,347.8839022,1203.425095,0.366358115,177042363.4,601940.908,8.532205852,0.794269167,-0.567936087,0.910248938,0.891168064,1031.532365,17.38097494,2917.110928,-0.568034196,1203.425095,-0.578776268,0.023598032,0.253026816,0.977860322,0.98745309,0.025950978,0.000113862,2.12E-07,5.78E-05,-2.28E-15,4.29E-10,1.69E-15,1
001_L_index_2.bmp,7.96E-05,19106.21817,1689.645239,21.95001613,0.03392334,0.90675949,1.708125794,7.15E-05,0.000137504,17578.94946,31459.94824,436.436649,1123.590061,0.437232405,167497145.8,637087.4899,8.294555733,0.800537707,-0.571814661,0.914561702,0.894703509,1093.364947,18.42882107,3230.335417,-0.571863779,1123.590061,-0.583424131,0.025257756,0.261609004,0.978392081,0.987591389,0.020655599,7.84E-05,1.22E-07,3.55E-05,1.51E-15,-1.48E-10,-1.28E-15,1
001_L_index_3.bmp,0.000107635,14368.0813,1688.605774,43.95902736,0.035481771,0.891404808,1.943936775,9.43E-05,0.000196729,13166.18163,37901.99967,552.0724944,1539.009668,0.417741172,315651313.4,997396.398,9.552465272,0.80118492,-0.572233959,0.912996788,0.895039291,1429.334133,20.28298216,4182.231879,-0.572331439,1539.009668,-0.583202197,0.024145966,0.256314839,0.97645516,0.984727051,0.025141414,0.000103806,1.62E-07,5.80E-05,1.11E-15,3.16E-10,-1.76E-15,1
001_L_index_4.bmp,0.000117156,12776.97781,1669.00538,46.59442222,0.036621094,0.875231386,1.906296236,0.00010005,0.000227873,11588.3858,27078.14476,510.8900121,1357.308155,0.42948499,257518427.4,852653.5018,9.112853439,0.788519991,-0.564350055,0.908669279,0.88794913,1291.697929,19.97292876,3822.64792,-0.56442646,1357.308155,-0.577029329,0.027193503,0.269652158,0.976866615,0.986017226,0.025496369,0.000112118,1.85E-07,5.41E-05,3.90E-14,1.90E-09,-3.05E-14,1
001_L_index_5.bmp,0.000111569,12964.73173,1643.42644,42.14634521,0.035424805,0.884133233,1.783645827,9.66E-05,0.000206688,11762.97848,23939.14243,511.9914475,1271.440667,0.446104469,238422201.5,817135.3926,8.510688619,0.802259375,-0.572885781,0.914815683,0.895661992,1246.969156,19.32183347,3715.192506,-0.572946503,1271.440667,-0.584114985,0.026256639,0.266427123,0.978469307,0.986797832,0.025301585,0.000105316,3.92E-08,5.55E-05,2.10E-14,1.11E-09,-8.09E-15,1
001_L_index_6.bmp,0.000124353,11538.13511,1667.127257,42.55415868,0.035827637,0.883608808,1.861134715,0.00010786,0.000237123,10472.05762,22706.88022,407.6117629,1188.508555,0.406855645,178276365.2,645199.1653,8.418362359,0.794755605,-0.568225497,0.911132004,0.891460434,1088.026409,18.17198289,3170.146172,-0.568287059,1188.508555,-0.580262887,0.025027376,0.260076861,0.978225068,0.987451041,0.02706079,0.000137249,1.54E-07,6.30E-05,3.79E-17,1.85E-11,-4.63E-16,1
001_L_middle_1.bmp,0.000137904,11537.90777,1615.555658,36.77215593,0.036458333,0.86396773,2.020462314,0.000117028,0.000279702,10308.00399,23989.97808,364.6232189,968.2282678,0.429610797,144551108.4,532043.6504,7.34169595,0.807404212,-0.576080776,0.919208066,0.898525261,921.1593315,16.59024137,2721.399909,-0.576140504,968.2282678,-0.589772884,0.025236541,0.262073941,0.980602933,0.989419114,0.023288992,8.30E-05,2.73E-08,4.58E-05,2.07E-13,3.54E-09,-1.42E-14,1
001_L_middle_2.bmp,0.000160967,10509.31295,1690.576024,33.90446107,0.037325033,0.872993454,1.924064285,0.000137626,0.000315226,9523.992645,21390.92882,443.7270863,1202.489159,0.424631069,198108272.5,698120.0932,8.402645273,0.795230237,-0.56852065,0.911289923,0.891726552,1132.704926,18.60797918,3345.137169,-0.568583215,1202.489159,-0.579894878,0.026781037,0.268360211,0.978399198,0.987300161,0.024594331,9.64E-05,1.05E-07,4.76E-05,1.97E-13,2.81E-09,3.38E-15,1
001_L_middle_3.bmp,0.00017057,10539.11444,1732.110047,33.31084101,0.038041178,0.873507662,2.013497058,0.000145702,0.000341052,9589.404273,25331.27345,436.2126704,1270.885797,0.407045946,203503175.6,710914.7923,8.598425318,0.7903866,-0.565508592,0.909785135,0.88900485,1161.596311,18.83898643,3392.272371,-0.5655757,1270.885797,-0.577901444,0.028192395,0.274280357,0.978086766,0.986912548,0.024965816,8.83E-05,5.82E-09,5.57E-05,4.55E-14,1.57E-09,-4.26E-15,1
001_L_middle_4.bmp,0.00014865,11165.36865,1581.072814,28.56967106,0.034924316,0.871944584,1.927406356,0.000125917,0.000311612,10116.35058,20387.71403,253.4597368,599.9389873,0.458025439,63507875.2,281093.8517,5.948178865,0.793409824,-0.567388433,0.915167484,0.890705475,613.3701443,14.45989277,1839.561374,-0.567454226,599.9389873,-0.583013045,0.028401837,0.275185854,0.983025163,0.99272379,0.026062874,0.000125925,5.50E-09,4.89E-05,1.29E-13,4.30E-09,1.20E-14,1
001_L_middle_5.bmp,0.000158184,10831.49839,1659.646893,31.65132067,0.036075846,0.877336733,1.842300669,0.000135881,0.00030319,9817.461497,19227.38109,258.4033651,617.55571,0.455627452,67480805.52,293341.1058,6.067872495,0.7920842,-0.56656611,0.914052805,0.889957524,627.1596409,14.56579971,1880.128574,-0.566634768,617.55571,-0.581967833,0.02796487,0.273163898,0.982716567,0.99254541,0.025020979,9.74E-05,4.57E-09,5.20E-05,3.15E-14,2.49E-09,1.17E-16,1
001_L_middle_6.bmp,0.000183831,9999.867062,1720.943064,32.46997882,0.037101237,0.8801412,1.869046402,0.000158391,0.000362386,9086.140012,17189.54015,252.9485196,555.4210566,0.476708021,54351836.27,259465.3105,5.838601278,0.78208478,-0.560338885,0.910268856,0.884319968,590.6994132,14.5986508,1796.981325,-0.560414925,555.4210566,-0.57666097,0.030739099,0.284173891,0.983083163,0.993139776,0.025507368,0.000107952,4.16E-08,4.98E-05,2.07E-13,4.11E-09,6.94E-15,1
001_L_ring_1.bmp,0.000128874,12472.30937,1652.654496,40.09137124,0.036067708,0.873677647,2.036684208,0.000109364,0.000261067,11346.77192,31620.08978,701.8746064,1989.723435,0.413676889,388802825.9,1260717.89,12.09906925,0.757240747,-0.54482664,0.892729228,0.870123724,1872.89729,25.62292385,5481.895789,-0.544973743,1989.723435,-0.558007063,0.031664877,0.285518364,0.970508238,0.9802322,0.023480207,0.000108151,1.34E-10,3.99E-05,-2.69E-15,5.57E-10,2.28E-17,1
001_L_ring_2.bmp,0.000121513,13057.98602,1651.552102,34.68255282,0.036002604,0.877276915,1.97619922,0.000103124,0.000252816,11918.1743,29319.58076,762.4557813,2005.124526,0.431985177,424951060.2,1369916.363,12.01111008,0.776383637,-0.556791225,0.898668894,0.881075826,1932.124229,25.39903713,5728.640188,-0.556883148,2005.124526,-0.565944766,0.027318014,0.269078045,0.971007839,0.979964847,0.023311063,0.000115851,3.69E-08,3.95E-05,7.83E-16,-2.63E-10,-3.98E-16,1
001_L_ring_3.bmp,0.000100775,16250.20227,1581.244141,38.30836826,0.034712728,0.870463013,2.249007003,8.57E-05,0.000218476,14666.1315,45018.84756,1174.17114,3124.036797,0.42914987,779802013.4,2342270.498,16.18545044,0.749521407,-0.540039177,0.886509688,0.865585789,3048.918635,33.93128436,9008.826566,-0.54031276,3124.036797,-0.552261206,0.030635263,0.280571623,0.963414781,0.970901983,0.019863452,9.16E-05,1.58E-08,2.59E-05,-1.70E-15,-3.25E-10,-2.49E-15,1
001_L_ring_4.bmp,0.000107884,15299.19437,1612.190827,41.61023946,0.035953776,0.866624036,2.170652939,9.13E-05,0.000224245,13818.51811,42622.17785,952.1932101,3115.397418,0.37938286,742829145.8,2124252.845,16.12026259,0.769317398,-0.552443852,0.893715254,0.876951509,2750.639189,30.18866884,7869.148981,-0.552695655,3115.397418,-0.563079428,0.02238362,0.244917814,0.963559867,0.971074267,0.020272556,8.43E-05,4.38E-09,2.83E-05,7.25E-15,6.43E-10,1.33E-16,1
001_L_ring_5.bmp,0.000104383,16734.64421,1562.592439,42.33968468,0.033825684,0.875654836,2.563341014,8.95E-05,0.00022024,15200.97358,72634.52609,1180.018145,3849.782057,0.380060015,915915143.7,2646710.378,18.96384125,0.742183438,-0.535519897,0.881299263,0.861185066,3450.706335,36.10500898,9912.303219,-0.536014929,3849.782057,-0.549054908,0.027128722,0.26490199,0.958140033,0.965243183,0.020823625,0.000106573,7.56E-08,2.47E-05,1.72E-15,1.10E-09,-7.25E-15,1
001_L_ring_6.bmp,0.000104114,16435.28005,1579.425007,40.86124441,0.034179688,0.878858631,2.344238805,8.99E-05,0.00020978,14824.87591,60060.19826,1084.553782,3793.701998,0.363779269,866007612.5,2499184.201,18.72004934,0.749676642,-0.540218408,0.884711396,0.86554546,3295.532352,34.58749022,9365.835232,-0.540678206,3793.701998,-0.553853574,0.024289142,0.252527407,0.958654111,0.96568834,0.021427209,0.000109754,5.16E-08,2.65E-05,1.72E-14,1.22E-09,-9.60E-15,1
002_L_index_1.bmp,8.86E-05,14677.21119,1763.539926,35.69616002,0.037548828,0.890759645,1.731747205,7.86E-05,0.000153317,13215.58152,25559.99704,437.0150997,1024.073781,0.460477421,121362056.5,543698.3473,8.432391843,0.780279232,-0.559211004,0.907853388,0.883301185,1046.063192,19.40932764,3170.876741,-0.559274599,1024.073781,-0.573515609,0.028168934,0.273252399,0.977412085,0.987799335,0.022651871,0.00011833,3.97E-07,4.83E-05,3.52E-13,3.78E-09,-4.94E-14,2
002_L_index_2.bmp,9.52E-05,13930.45565,1672.939556,33.68676667,0.036490885,0.880473231,1.832325967,8.31E-05,0.000177141,12436.84219,25555.51587,422.2611822,992.7952475,0.45965409,115698022.5,519961.1959,8.213887652,0.779496552,-0.558720259,0.908516974,0.882861731,1014.136735,19.12535589,3069.299061,-0.558777161,992.7952475,-0.574390564,0.029117066,0.27726611,0.977929179,0.988232793,0.023439863,0.000124282,3.25E-07,5.36E-05,2.62E-13,2.99E-09,-8.13E-15,2
002_L_index_3.bmp,9.96E-05,13367.33501,1719.377762,31.59060269,0.037239583,0.882127749,1.836531269,8.67E-05,0.000187339,11960.37339,24783.75997,398.5314222,941.218371,0.458540321,104422869.5,479415.5239,7.967742812,0.779528545,-0.558738372,0.908715626,0.882882638,960.226085,18.64754777,2904.220774,-0.558794298,941.218371,-0.574327283,0.02946677,0.278797799,0.978432722,0.98876262,0.023590645,0.000120016,3.95E-07,5.49E-05,4.97E-13,4.49E-09,-5.16E-14,2
002_L_index_4.bmp,0.000126293,12089.52919,1638.326097,28.36418256,0.035099284,0.885793841,1.818913617,0.000109394,0.000239692,11005.21258,24387.27224,331.9398937,888.3231187,0.427723506,107682298.6,440416.4765,7.252377669,0.797976041,-0.57022341,0.915350781,0.893270695,851.9355419,16.48744361,2507.02639,-0.570278108,888.3231187,-0.583347887,0.026012302,0.264898991,0.980452108,0.989848569,0.027542701,0.00015998,2.59E-07,6.73E-05,4.73E-13,5.40E-09,-2.53E-14,2
002_L_index_5.bmp,0.000125348,12347.26709,1679.961135,28.82451148,0.035388184,0.892285691,1.828603057,0.000109835,0.000226598,11266.80101,27601.14458,339.253048,937.4791188,0.419901017,121657101.2,474559.4756,7.455422794,0.798383891,-0.570477981,0.914213214,0.893497243,886.5017258,16.60219439,2589.361912,-0.570533986,937.4791188,-0.582291309,0.025182841,0.26103091,0.980032109,0.989482364,0.027566928,0.000151247,2.73E-07,7.08E-05,4.80E-13,5.24E-09,-3.55E-14,2
002_L_index_6.bmp,0.00013125,11839.71501,1681.438556,29.8106103,0.036140951,0.88544658,1.815814577,0.00011431,0.000237599,10739.34184,25142.58237,316.999964,864.7846265,0.423035894,101057852.2,414440.0836,7.203343052,0.791646337,-0.566290588,0.913282214,0.889716081,825.5328232,16.45309537,2422.420414,-0.566351169,864.7846265,-0.580318115,0.027319982,0.27032373,0.980434419,0.990115997,0.027658148,0.000156645,2.04E-07,6.73E-05,2.45E-13,3.86E-09,-3.37E-14,2
002_L_middle_1.bmp,0.000155997,9420.439739,1627.137359,33.79258574,0.037027995,0.864043198,1.926205861,0.000133019,0.00030581,8291.210315,19598.46702,381.9348912,866.3290526,0.468605438,89620305.25,421973.0172,7.987389952,0.7393822,-0.533583014,0.894684423,0.859835064,920.788901,19.62019774,2800.210346,-0.533672189,866.3290526,-0.555647155,0.03744113,0.305977691,0.977712826,0.989594639,0.027518008,0.000163271,8.11E-07,4.13E-05,3.87E-12,1.75E-08,-1.04E-13,2
002_L_middle_2.bmp,0.000137736,10251.73034,1703.827362,35.66180231,0.037565104,0.874748989,1.864338769,0.000118876,0.000263352,9156.337091,20352.24101,453.857358,1107.81782,0.450393226,122128032,547730.1345,9.326172243,0.727796753,-0.526285076,0.887846382,0.853060595,1142.690498,22.16155283,3437.927648,-0.526389683,1107.81782,-0.547362816,0.038996516,0.310121152,0.974677969,0.987075077,0.02493765,0.000143031,4.58E-07,3.49E-05,4.02E-13,5.21E-09,-6.63E-14,2
002_L_middle_3.bmp,0.000147437,10394.71342,1655.773255,34.66706081,0.03610026,0.878672092,1.883812922,0.000126293,0.000288184,9428.306131,22749.72996,478.7328864,1194.05737,0.445051429,164432770.1,649350.9082,9.284217134,0.742667001,-0.535654748,0.892847508,0.861736447,1205.860756,21.67750711,3602.340733,-0.535752091,1194.05737,-0.554494113,0.036342982,0.30217985,0.975303254,0.986730059,0.02739963,0.000157403,3.15E-07,4.55E-05,5.44E-13,6.68E-09,-5.47E-14,2
002_L_middle_4.bmp,0.000166427,9688.219097,1711.228758,35.53998613,0.036258952,0.886922585,1.799286052,0.000144863,0.000307633,8800.101627,19208.41928,493.4876068,1200.927714,0.451132129,155331930.4,642898.9438,9.499705921,0.73459628,-0.530572658,0.887482088,0.857039862,1230.861968,22.43172634,3702.083291,-0.530676756,1200.927714,-0.54747881,0.038021935,0.3074204,0.974643843,0.986431774,0.029120559,0.000202714,5.28E-07,4.84E-05,4.50E-13,9.74E-09,-3.01E-13,2
002_L_middle_5.bmp,0.000168324,9972.271128,1697.408788,35.57739827,0.036124674,0.884861776,1.832527021,0.000146549,0.000312169,9054.675193,22120.92632,500.1167154,1303.392941,0.434215212,181601662.7,702342.9025,9.795065562,0.73680691,-0.531967024,0.888551243,0.858326631,1288.381744,22.59340454,3838.601609,-0.53208026,1303.392941,-0.549222404,0.037370644,0.305383307,0.974227662,0.98571573,0.02808199,0.000170253,5.60E-07,4.94E-05,4.15E-13,1.01E-08,-3.43E-13,2
002_L_middle_6.bmp,0.000167445,10219.74441,1691.897129,34.31832597,0.035933431,0.886883622,1.857552469,0.00014545,0.000317166,9338.190613,22983.79327,537.2076085,1326.463938,0.447533937,193994623.2,748207.9788,9.951955158,0.732818288,-0.529453538,0.886968706,0.855998932,1347.703345,23.30544699,4043.325876,-0.529564226,1326.463938,-0.547202604,0.038523139,0.308950202,0.973839581,0.985448469,0.027239313,0.000149501,6.00E-07,4.69E-05,8.85E-13,1.24E-08,-3.94E-13,2
002_L_ring_1.bmp,0.000120023,11998.91578,1500.263688,25.27305111,0.032116699,0.883052914,1.821134502,0.000103971,0.000230169,10774.63516,21517.23018,631.2634343,1389.315733,0.476136396,205508714.5,850082.9843,10.08181584,0.765051904,-0.549695302,0.900102684,0.874639668,1486.051636,23.87201481,4510.711264,-0.549758196,1389.315733,-0.563657007,0.03317778,0.292436709,0.974121862,0.984206964,0.024174596,0.000145489,3.11E-07,3.44E-05,-4.29E-14,-1.11E-09,-6.17E-14,2
002_L_ring_2.bmp,0.000118057,12506.52459,1586.012653,26.91399487,0.033410645,0.888954066,1.897605972,0.000103467,0.000220112,11306.26585,30836.52598,682.7929248,1670.443204,0.449817674,261091501.3,1002412.55,11.30347116,0.748695023,-0.539447732,0.892967847,0.865222432,1702.538733,25.99497625,5105.631673,-0.53953891,1670.443204,-0.554691202,0.035249444,0.298816667,0.971555034,0.981964425,0.023906265,0.000144831,1.92E-07,3.24E-05,-4.06E-14,3.42E-10,-4.17E-14,2
002_L_ring_3.bmp,0.000126155,11625.97336,1571.573132,26.47982169,0.033585612,0.882298628,1.807301463,0.00010956,0.000243171,10400.63592,20605.17413,616.2158407,1410.342996,0.466368354,202603060.8,838354.2323,10.2238677,0.763992653,-0.549036226,0.899763195,0.874027703,1477.46998,23.8011726,4468.083841,-0.549108756,1410.342996,-0.563150624,0.032418238,0.289344422,0.973755941,0.984006811,0.02385861,0.000144278,1.98E-07,3.49E-05,-1.11E-15,-7.39E-10,-1.80E-14,2
002_L_ring_4.bmp,0.000125393,12015.03957,1562.493677,26.81112532,0.032942708,0.887727064,1.858277651,0.000109483,0.000246468,10845.51945,22405.02544,601.5285648,1568.891607,0.434028985,224125656.5,882215.8169,11.01226332,0.758576868,-0.545645428,0.896116926,0.870920648,1545.142654,24.23109404,4588.854645,-0.545723959,1568.891607,-0.559839414,0.031112319,0.28360075,0.971980009,0.982637495,0.024122128,0.000146724,1.11E-07,3.55E-05,-4.24E-15,-8.86E-10,-2.60E-14,2
002_L_ring_5.bmp,0.000127082,11834.5388,1519.789737,24.27403834,0.032784017,0.881283644,1.843644695,0.000110322,0.000253608,10554.28779,20979.89894,621.6960027,1515.753996,0.45066057,212085014.8,874994.3754,10.72798979,0.764360149,-0.54926669,0.900171251,0.874237327,1537.426701,24.18652129,4614.358372,-0.549337098,1515.753996,-0.564031335,0.03095174,0.283482787,0.972727592,0.982908184,0.024248795,0.000165971,2.93E-07,3.06E-05,-3.73E-14,-5.73E-10,-5.35E-14,2
